subscription_id,status_new,THEMONTH,THEDATETIME
279065308,cancelled,2022-09,2022-09-07 09:32:57
279065308,active,2022-09,2022-09-07 09:33:58
279065308,cancelled,2022-09,2022-09-07 09:34:33
279073186,active,2022-09,2022-09-07 10:52:20
279073186,cancelled,2023-03,2023-03-17 07:48:16
279080366,active,2022-09,2022-09-07 11:44:09
279080366,cancelled,2022-10,2022-10-07 10:44:33
279080366,active,2023-01,2023-01-06 11:56:26
279080366,cancelled,2023-02,2023-02-01 05:38:19
279080366,active,2023-04,2023-04-13 20:58:27
279080366,cancelled,2023-09,2023-09-05 04:36:14
279103941,active,2022-09,2022-09-07 13:43:31
279146939,active,2022-09,2022-09-07 16:05:10
279162276,active,2022-09,2022-09-07 17:02:08
279162276,cancelled,2022-10,2022-10-07 06:15:49
279180452,active,2022-09,2022-09-07 18:02:05
279180452,cancelled,2022-10,2022-10-25 13:55:37
279204792,active,2022-09,2022-09-07 19:14:51
279235917,active,2022-09,2022-09-07 20:03:46
279235917,cancelled,2022-12,2022-12-05 08:16:21
279476424,active,2022-09,2022-09-08 07:42:29
279512738,active,2022-09,2022-09-08 10:54:38
279512738,cancelled,2022-10,2022-10-18 06:23:34
279512738,active,2023-01,2023-01-11 23:37:45
279512738,cancelled,2023-02,2023-02-21 06:56:45
279512738,active,2023-05,2023-05-03 07:53:55
279512738,cancelled,2023-09,2023-09-07 04:36:15
279512738,active,2023-09,2023-09-12 11:21:33
279512738,cancelled,2024-08,2024-08-05 04:42:46
279514899,active,2022-11,2022-11-22 12:20:12
279563719,active,2022-09,2022-09-08 14:16:01
279570814,active,2022-09,2022-09-08 14:43:53
279570814,cancelled,2023-03,2023-03-31 08:21:33
279573884,active,2022-09,2022-09-08 14:56:01
279573884,cancelled,2023-01,2023-01-10 07:41:39
279574064,active,2022-09,2022-09-08 14:56:45
279574064,cancelled,2022-09,2022-09-08 14:58:28
279574064,active,2022-09,2022-09-08 14:58:58
279579364,active,2022-09,2022-09-08 15:18:06
279579364,cancelled,2022-11,2022-11-13 15:52:15
279598975,active,2022-09,2022-09-08 16:33:11
279598975,cancelled,2022-10,2022-10-15 12:30:37
279599459,active,2022-09,2022-09-08 16:34:42
279696605,active,2022-09,2022-09-08 21:57:03
279696605,cancelled,2023-04,2023-04-02 05:44:32
279981757,active,2022-09,2022-09-09 16:28:35
279981757,cancelled,2022-10,2022-10-10 08:01:02
279993774,active,2022-09,2022-09-09 17:25:49
279993774,cancelled,2022-10,2022-10-09 06:06:21
280002068,active,2022-09,2022-09-09 18:06:10
280192102,active,2022-09,2022-09-10 08:07:32
280192102,cancelled,2022-09,2022-09-15 17:23:54
280241660,active,2022-09,2022-09-10 12:38:23
280241660,cancelled,2023-08,2023-08-14 13:24:30
280274419,active,2022-09,2022-09-10 14:27:47
280313038,active,2022-09,2022-09-10 16:29:18
280313038,cancelled,2022-11,2022-11-18 11:41:33
280559210,active,2022-09,2022-09-11 10:34:56
280865272,active,2022-09,2022-09-12 10:24:56
280876755,active,2022-09,2022-09-12 11:55:35
280876755,cancelled,2022-12,2022-12-20 08:06:40
281241390,active,2022-09,2022-09-13 10:03:56
281241390,cancelled,2022-09,2022-09-13 10:13:29
281242518,active,2022-09,2022-09-13 10:14:36
281263581,active,2022-09,2022-09-13 12:41:49
281263581,cancelled,2022-09,2022-09-20 18:28:40
281294243,active,2022-09,2022-09-13 14:53:22
281478535,active,2022-09,2022-09-14 00:31:00
281478535,cancelled,2023-02,2023-02-13 11:59:40
281588316,active,2022-09,2022-09-14 08:40:44
281588316,cancelled,2023-03,2023-03-26 15:23:37
281607477,active,2022-09,2022-09-14 11:11:18
281607477,cancelled,2023-02,2023-02-15 16:56:50
281693474,active,2022-09,2022-09-14 14:55:34
281693474,cancelled,2022-11,2022-11-30 22:09:05
281693474,active,2023-03,2023-03-24 16:39:42
282158662,active,2022-09,2022-09-15 20:04:45
282158662,cancelled,2023-01,2023-01-11 22:38:14
282164516,active,2022-09,2022-09-15 20:15:01
282176048,active,2022-09,2022-09-15 20:44:52
282178459,active,2022-09,2022-09-15 20:52:00
282178459,cancelled,2022-10,2022-10-01 11:20:52
282339003,active,2022-11,2022-11-12 05:17:54
282339003,cancelled,2022-11,2022-11-12 05:18:55
282339003,active,2022-11,2022-11-12 05:24:05
282369494,active,2022-09,2022-09-16 10:04:34
282395722,active,2022-09,2022-09-16 12:07:59
282402346,active,2022-09,2022-09-16 12:34:17
282402346,cancelled,2022-10,2022-10-12 16:30:54
282422625,active,2022-09,2022-09-16 13:39:04
282432857,active,2022-09,2022-09-16 14:08:08
282434395,active,2022-09,2022-09-16 14:12:13
282485129,active,2022-09,2022-09-16 16:37:54
282485129,cancelled,2022-10,2022-10-16 13:49:07
282534168,active,2022-09,2022-09-16 18:56:53
282534168,cancelled,2023-09,2023-09-19 21:24:33
282619585,active,2022-09,2022-09-16 23:48:05
282619585,cancelled,2023-01,2023-01-17 09:24:48
282867099,active,2022-09,2022-09-17 17:51:38
282869331,active,2022-09,2022-09-17 17:59:05
282899509,active,2022-09,2022-09-17 19:49:53
283053770,active,2022-09,2022-09-18 08:05:24
283053770,cancelled,2023-01,2023-01-06 11:01:47
283060403,active,2022-09,2022-09-18 09:16:42
283115399,active,2022-09,2022-09-18 15:05:30
283316399,active,2022-09,2022-09-19 06:04:06
283455801,active,2022-09,2022-09-19 18:53:49
283472787,active,2022-09,2022-09-19 19:56:05
283600948,active,2022-09,2022-09-20 07:25:03
283600948,cancelled,2023-02,2023-02-23 11:50:18
283614980,active,2022-09,2022-09-20 09:55:20
283621370,active,2022-09,2022-09-20 10:42:50
283621693,active,2022-09,2022-09-20 10:44:58
283760611,active,2022-09,2022-09-20 17:20:29
283783988,active,2022-09,2022-09-20 18:44:34
283783988,cancelled,2022-10,2022-10-05 10:39:11
283841527,active,2022-09,2022-09-20 22:04:32
283841527,cancelled,2022-11,2022-11-17 10:30:10
283872149,active,2022-09,2022-09-21 00:04:07
283872149,cancelled,2023-02,2023-02-24 05:29:31
284018562,active,2022-09,2022-09-21 14:47:45
284111115,active,2022-09,2022-09-21 19:25:47
284186808,active,2022-09,2022-09-21 22:10:56
284186808,cancelled,2022-12,2022-12-17 08:55:31
284249609,active,2022-09,2022-09-22 00:10:02
284257038,active,2022-09,2022-09-22 00:21:57
284257038,cancelled,2022-10,2022-10-17 00:38:26
284343420,active,2022-09,2022-09-22 07:45:24
284399452,active,2022-09,2022-09-22 13:37:57
284399452,cancelled,2022-11,2022-11-21 06:24:12
284614422,active,2022-09,2022-09-22 21:50:03
284747786,active,2022-09,2022-09-23 09:45:17
284762335,active,2022-09,2022-09-23 11:43:37
284810088,active,2022-09,2022-09-23 15:19:47
284810088,cancelled,2023-03,2023-03-17 05:41:08
284837630,active,2022-09,2022-09-23 17:14:30
284837630,cancelled,2023-11,2023-11-15 08:43:48
284861025,active,2022-09,2022-09-23 18:51:38
284861025,cancelled,2023-01,2023-01-17 05:38:49
284863016,active,2022-09,2022-09-23 18:58:57
284863016,cancelled,2023-01,2023-01-19 08:53:29
284889499,active,2022-09,2022-09-23 20:56:13
284889499,cancelled,2023-12,2023-12-01 19:00:07
284994387,active,2022-09,2022-09-24 08:02:50
284994387,cancelled,2023-04,2023-04-25 22:01:18
284996567,active,2022-09,2022-09-24 08:31:17
285069544,active,2022-09,2022-09-24 15:20:53
285119195,active,2022-09,2022-09-24 18:43:00
285165854,active,2022-09,2022-09-24 22:24:45
285165854,cancelled,2022-12,2022-12-21 09:43:28
285190987,active,2022-09,2022-09-25 00:27:57
285190987,cancelled,2022-11,2022-11-21 12:33:07
285199807,active,2022-09,2022-09-25 01:10:07
285202423,active,2022-09,2022-09-25 01:23:18
285202423,cancelled,2022-12,2022-12-05 16:47:43
285238062,active,2022-09,2022-09-25 05:22:00
285238063,active,2022-09,2022-09-25 05:22:00
285238063,cancelled,2024-04,2024-04-26 05:53:57
285246143,active,2022-09,2022-09-25 07:10:37
285246143,cancelled,2023-01,2023-01-10 13:59:11
285254725,active,2022-09,2022-09-25 08:55:05
285254725,cancelled,2023-03,2023-03-02 11:55:29
285319370,active,2022-09,2022-09-25 15:19:44
285319370,cancelled,2023-03,2023-03-27 09:37:45
285364065,active,2022-09,2022-09-25 18:15:14
285366594,active,2022-09,2022-09-25 18:25:20
285395815,active,2022-09,2022-09-25 20:21:37
285602723,active,2022-09,2022-09-26 14:49:47
285602723,cancelled,2023-01,2023-01-15 22:37:28
285647654,active,2022-09,2022-09-26 17:28:20
285655849,active,2022-09,2022-09-26 17:58:03
285658342,active,2022-11,2022-11-20 22:44:34
285664533,active,2022-09,2022-09-26 18:28:40
285664533,cancelled,2023-01,2023-01-31 13:58:12
285715836,active,2022-09,2022-09-26 21:43:02
285719800,active,2022-09,2022-09-26 21:59:53
285741504,active,2022-09,2022-09-26 23:37:46
285745923,active,2022-09,2022-09-26 23:54:06
285813190,active,2022-09,2022-09-27 06:08:53
285813190,cancelled,2023-06,2023-06-06 21:08:27
285813190,active,2024-04,2024-04-25 21:27:57
285831404,active,2022-09,2022-09-27 10:00:40
285831404,cancelled,2022-09,2022-09-27 12:29:32
285850541,active,2022-09,2022-09-27 12:00:43
285873733,active,2022-09,2022-09-27 13:49:06
285873733,cancelled,2022-10,2022-10-27 11:26:39
285990545,active,2022-09,2022-09-27 19:27:24
286263494,active,2022-09,2022-09-28 17:40:13
286263494,cancelled,2023-04,2023-04-21 04:40:55
286334810,active,2022-09,2022-09-28 22:02:34
286334810,cancelled,2022-10,2022-10-24 06:25:54
286351408,active,2022-09,2022-09-28 23:04:18
286351408,cancelled,2022-12,2022-12-04 18:54:14
286528877,active,2022-09,2022-09-29 12:02:37
286528877,cancelled,2023-08,2023-08-31 13:39:35
286543567,active,2022-09,2022-09-29 13:13:05
286543567,cancelled,2022-11,2022-11-24 09:22:05
286559236,active,2022-09,2022-09-29 14:12:29
286576618,active,2022-09,2022-09-29 15:16:34
286576618,cancelled,2023-01,2023-01-10 19:11:59
286582043,active,2022-09,2022-09-29 15:37:02
286582043,cancelled,2023-06,2023-06-30 07:07:22
286598662,active,2022-09,2022-09-29 16:37:33
286647818,active,2022-09,2022-09-29 18:42:39
286664637,active,2022-09,2022-09-29 19:36:03
286664637,cancelled,2023-05,2023-05-11 14:21:42
286924860,active,2022-09,2022-09-30 11:52:15
286924860,cancelled,2023-02,2023-02-13 15:32:46
286939200,active,2022-09,2022-09-30 12:42:04
286939200,cancelled,2023-11,2023-11-05 12:27:02
287006233,active,2022-09,2022-09-30 16:03:47
287006233,cancelled,2022-09,2022-09-30 18:03:40
287016929,active,2022-09,2022-09-30 16:34:12
287016929,cancelled,2023-08,2023-08-22 09:33:34
287021698,active,2022-09,2022-09-30 16:48:21
287217728,active,2022-10,2022-10-01 04:21:41
287251005,active,2022-10,2022-10-01 10:14:18
287256635,active,2022-10,2022-10-01 11:09:42
287256635,cancelled,2023-08,2023-08-28 11:21:33
287260025,active,2022-10,2022-10-01 11:33:55
287260815,active,2022-10,2022-10-01 11:39:14
287260815,cancelled,2022-10,2022-10-28 00:11:56
287283535,active,2022-10,2022-10-01 13:30:23
287283535,cancelled,2022-10,2022-10-01 13:31:06
287283535,active,2022-10,2022-10-01 13:31:26
287283535,cancelled,2023-01,2023-01-06 07:56:30
287283535,active,2023-01,2023-01-06 07:57:37
287283535,cancelled,2023-01,2023-01-16 14:59:26
287283591,active,2022-10,2022-10-01 13:30:36
287283591,cancelled,2022-10,2022-10-01 13:35:24
287283591,active,2022-10,2022-10-01 13:35:50
287283591,cancelled,2022-10,2022-10-01 13:45:15
287291169,active,2022-10,2022-10-01 13:59:15
287291169,cancelled,2023-01,2023-01-08 11:08:21
287378143,active,2022-10,2022-10-01 19:32:16
287499624,active,2022-10,2022-10-02 06:26:40
287499624,cancelled,2024-06,2024-06-04 09:27:22
287505883,active,2022-10,2022-10-02 07:42:33
287510491,active,2022-10,2022-10-02 08:33:54
287521224,active,2022-10,2022-10-02 10:25:01
287544444,active,2022-10,2022-10-02 13:03:12
287544444,cancelled,2022-11,2022-11-27 04:35:40
287544444,active,2022-12,2022-12-01 22:02:38
287544444,cancelled,2023-02,2023-02-26 05:36:49
287544444,active,2023-03,2023-03-13 15:38:43
287585117,active,2022-10,2022-10-02 15:52:48
287585117,cancelled,2022-10,2022-10-28 07:42:46
287604351,active,2022-10,2022-10-02 17:07:24
287781683,active,2022-10,2022-10-03 04:45:56
287781683,cancelled,2023-07,2023-07-06 04:36:26
287825820,active,2022-10,2022-10-03 11:27:47
287825820,cancelled,2022-10,2022-10-03 11:32:21
287908427,active,2022-10,2022-10-03 16:32:02
287908427,cancelled,2022-10,2022-10-12 17:19:05
287951406,active,2022-10,2022-10-03 18:42:13
287987547,active,2022-10,2022-10-03 20:33:53
288001082,active,2022-10,2022-10-03 21:28:04
288001082,cancelled,2022-10,2022-10-03 21:31:21
288012974,active,2022-10,2022-10-03 22:21:55
288012974,cancelled,2023-08,2023-08-11 13:49:39
288044301,active,2022-10,2022-10-04 00:37:25
288044301,cancelled,2022-12,2022-12-03 10:44:06
288072385,active,2022-10,2022-10-04 02:32:43
288072385,cancelled,2022-10,2022-10-04 02:47:39
288112229,active,2022-10,2022-10-04 08:50:17
288112229,cancelled,2022-12,2022-12-29 05:35:53
288274544,active,2022-10,2022-10-04 20:17:45
288285007,active,2022-10,2022-10-04 20:51:47
288285007,cancelled,2023-02,2023-02-10 13:19:04
288289526,active,2022-10,2022-10-04 21:04:13
288289526,cancelled,2023-05,2023-05-08 18:18:42
288302795,active,2022-10,2022-10-04 21:51:23
288322828,active,2022-10,2022-10-04 23:21:43
288322828,cancelled,2022-11,2022-11-07 19:19:27
288442174,active,2022-10,2022-10-05 12:39:22
288442174,cancelled,2022-12,2022-12-10 13:04:27
288551323,active,2022-10,2022-10-05 19:04:36
288593065,active,2022-10,2022-10-05 20:15:07
288658809,active,2022-10,2022-10-05 23:49:40
288723367,active,2022-10,2022-10-06 05:15:19
288735687,active,2022-10,2022-10-06 06:42:36
288811876,active,2022-10,2022-10-06 14:50:04
288824415,active,2022-10,2022-10-06 15:35:46
288824415,cancelled,2023-02,2023-02-24 14:42:13
288873795,active,2022-10,2022-10-06 18:14:53
288873795,cancelled,2022-11,2022-11-03 16:51:12
288873798,active,2022-10,2022-10-06 18:14:54
288873798,cancelled,2022-11,2022-11-03 16:53:48
288897096,active,2022-10,2022-10-06 19:30:28
288897096,cancelled,2022-11,2022-11-08 18:54:41
288897100,active,2022-10,2022-10-06 19:30:30
288897100,cancelled,2022-11,2022-11-08 21:37:50
288916741,active,2022-10,2022-10-06 20:56:02
288916741,cancelled,2022-12,2022-12-03 17:25:16
289032995,active,2022-10,2022-10-07 08:36:14
289032995,cancelled,2022-10,2022-10-07 08:38:56
289033708,active,2022-10,2022-10-07 08:45:04
289033708,cancelled,2022-11,2022-11-03 08:30:34
289086765,active,2022-10,2022-10-07 14:20:26
289117849,active,2022-11,2022-11-07 05:29:33
289197475,active,2022-10,2022-10-07 22:21:03
289267459,active,2022-10,2022-10-08 05:26:20
289289737,active,2022-10,2022-10-08 09:44:16
289289737,cancelled,2022-11,2022-11-07 06:00:40
289289737,active,2023-09,2023-09-17 10:52:54
289306928,active,2022-10,2022-10-08 12:10:06
289306928,cancelled,2022-11,2022-11-06 13:26:23
289335916,active,2022-10,2022-10-08 14:16:47
289335916,cancelled,2022-12,2022-12-29 21:59:04
289340607,active,2022-10,2022-10-08 14:35:33
289340607,cancelled,2023-01,2023-01-31 11:07:51
289344620,active,2022-10,2022-10-08 14:51:47
289352085,active,2022-10,2022-10-08 15:21:23
289398789,active,2022-10,2022-10-08 18:45:21
289426144,active,2022-10,2022-10-08 20:57:45
289426144,cancelled,2023-09,2023-09-08 15:34:11
289489611,active,2022-11,2022-11-04 02:55:06
289489611,cancelled,2022-12,2022-12-04 06:03:02
289651706,active,2022-10,2022-10-09 18:52:13
289673845,active,2022-10,2022-10-09 20:17:44
289703959,active,2022-10,2022-10-09 22:26:13
289703959,cancelled,2022-12,2022-12-07 03:09:38
289707195,active,2022-10,2022-10-09 22:41:56
289707195,cancelled,2022-11,2022-11-21 04:12:35
289791476,active,2022-10,2022-10-10 06:01:04
289791476,cancelled,2023-04,2023-04-04 07:07:36
289791476,active,2023-10,2023-10-14 21:53:00
289798974,active,2022-10,2022-10-10 07:38:21
289798974,cancelled,2022-11,2022-11-07 13:31:00
289971213,active,2022-10,2022-10-10 20:10:07
289983820,active,2022-10,2022-10-10 21:00:23
289983820,cancelled,2022-10,2022-10-11 08:51:28
290143547,active,2022-10,2022-10-11 13:10:01
290306364,active,2022-10,2022-10-11 23:58:33
290306364,cancelled,2023-01,2023-01-07 15:02:12
290461076,active,2022-10,2022-10-12 15:47:09
290461076,cancelled,2024-02,2024-02-13 15:40:57
290511790,active,2022-10,2022-10-12 18:51:38
290511790,cancelled,2022-11,2022-11-27 15:09:23
290528450,active,2022-10,2022-10-12 19:53:00
290528450,cancelled,2023-05,2023-05-24 20:18:33
290665485,active,2022-10,2022-10-13 06:35:15
290665485,cancelled,2023-08,2023-08-30 14:03:20
290665611,active,2022-10,2022-10-13 06:36:14
290665611,cancelled,2023-01,2023-01-09 14:55:25
290692141,active,2022-10,2022-10-13 10:36:55
290692141,cancelled,2023-11,2023-11-03 04:37:25
290753595,active,2022-10,2022-10-13 15:40:54
290753595,cancelled,2022-11,2022-11-16 11:47:52
290811388,active,2022-10,2022-10-13 19:21:18
290811388,cancelled,2022-11,2022-11-13 21:34:41
290815675,active,2022-10,2022-10-13 19:36:11
290823009,active,2022-10,2022-10-13 20:06:53
290863918,active,2022-10,2022-10-13 22:38:45
290947667,active,2022-10,2022-10-14 06:33:42
290947667,cancelled,2023-01,2023-01-19 19:16:54
290954173,active,2022-10,2022-10-14 08:03:37
290954173,cancelled,2022-12,2022-12-15 09:42:08
290963732,active,2022-10,2022-10-14 09:54:14
291025404,active,2022-10,2022-10-14 15:23:16
291025404,cancelled,2023-08,2023-08-04 14:11:57
291207616,active,2022-10,2022-10-15 07:51:58
291207616,cancelled,2022-11,2022-11-11 06:59:59
291217776,active,2022-10,2022-10-15 10:00:13
291240429,active,2022-10,2022-10-15 12:51:21
291291964,active,2022-10,2022-10-15 16:46:35
291291964,cancelled,2023-10,2023-10-13 04:40:50
291320975,active,2022-10,2022-10-15 19:00:07
291320975,cancelled,2022-10,2022-10-23 10:19:41
291432724,active,2022-10,2022-10-16 06:11:57
291730843,active,2022-10,2022-10-17 11:28:34
291730843,cancelled,2023-01,2023-01-07 16:22:37
291752019,active,2022-10,2022-10-17 13:28:18
291858764,active,2022-10,2022-10-17 19:18:06
292058363,active,2024-10,2024-10-28 05:26:46
292078343,active,2022-10,2022-10-18 12:33:27
292118865,active,2022-10,2022-10-18 15:30:45
292118865,cancelled,2022-10,2022-10-18 15:33:30
292187065,active,2022-10,2022-10-18 20:31:53
292187065,cancelled,2022-10,2022-10-18 20:36:47
292203412,active,2022-10,2022-10-18 21:44:24
292295827,active,2022-10,2022-10-19 05:32:01
292295827,cancelled,2022-11,2022-11-19 14:26:07
292306900,active,2022-10,2022-10-19 07:57:05
292306900,cancelled,2023-01,2023-01-30 13:30:48
292314268,active,2022-10,2022-10-19 09:36:56
292478000,active,2022-10,2022-10-19 22:02:09
292591529,active,2022-10,2022-10-20 09:55:25
292591529,cancelled,2023-06,2023-06-22 20:48:24
292603316,active,2022-10,2022-10-20 11:38:12
292604365,active,2022-10,2022-10-20 11:46:10
292655478,active,2022-10,2022-10-20 15:04:44
292726829,active,2022-12,2022-12-04 17:25:31
292753311,active,2022-10,2022-10-20 20:07:05
292774019,active,2022-10,2022-10-20 21:31:17
292774019,cancelled,2023-10,2023-10-25 10:31:29
292780365,active,2022-10,2022-10-20 22:04:18
292804949,active,2022-10,2022-10-21 00:08:30
292804949,cancelled,2022-12,2022-12-05 16:48:48
292807550,active,2022-10,2022-10-21 00:20:08
292807550,cancelled,2023-06,2023-06-16 04:38:18
292860904,active,2022-10,2022-10-21 05:47:59
292860904,cancelled,2022-12,2022-12-10 08:16:34
292876022,active,2022-10,2022-10-21 09:02:51
293044251,active,2022-10,2022-10-21 21:22:54
293044251,cancelled,2023-11,2023-11-13 09:33:41
293068214,active,2022-10,2022-10-21 23:35:54
293130847,active,2022-10,2022-10-22 05:46:57
293164945,active,2022-10,2022-10-22 11:44:34
293183778,active,2022-10,2022-10-22 13:22:04
293183778,cancelled,2023-10,2023-10-14 11:17:13
293202707,active,2022-11,2022-11-23 22:47:02
293216066,active,2022-10,2022-10-22 15:32:29
293216066,cancelled,2023-10,2023-10-19 17:45:41
293243806,active,2022-10,2022-10-22 17:25:59
293262351,active,2022-10,2022-10-22 18:43:56
293262351,cancelled,2022-11,2022-11-01 12:08:12
293413249,active,2022-10,2022-10-23 11:48:18
293413249,cancelled,2022-10,2022-10-31 09:29:53
293539436,active,2022-10,2022-10-23 20:38:04
